Country,IC1,IC2,IC3
Kyrgyzstan,-0.4718495678581314,-0.24798619204184935,0.4881352800469751
Laos,2.0808666152532167e-17,1.6358039729802461e-18,-1.2170614526540025e-17
Latvia,-0.5950027289042117,1.4298746123097443,-1.3224243729520242
Lebanon,-1.0689359951051665,0.5584044431351555,4.948949289602185
Liberia,-5.599468765773788,-3.6015406495779243,7.006954722984102
Libya,-1.72778163194717,-2.640594875662333,3.942080220002132
Liechtenstein,-0.5514228939499312,-0.3410948951922857,0.6766527158180511
Lithuania,-2.1498480039636423,-1.2876690747824524,2.848503854302307
Luxembourg,-2.2917070481957738,-0.4727626746003459,1.9203838727613245
MS Zaandam,-6.623327510002849,-5.710281765170286,10.207785766313265
Madagascar,0.0,0.0,0.0
Malawi,-6.648949478172973,-2.4834121651060754,6.2927760309185246
Malaysia,-1.1285955244398138,-2.6266339774945546,1.3269984247783173
Maldives,0.0,0.0,0.0
Mali,-2.644457226237328,-4.580451661763451,7.287731422461728
Malta,0.821553585795589,0.3840879185109476,-0.8573060675985695
Mauritania,-4.41406472687243,-5.737063802456057,9.539603815653928
Mauritius,0.7551656987816214,-1.502509625258175,4.811051484306312
Mexico,-4.209839805550817,-3.438449133432812,6.588601376468123
Moldova,-2.746820581744717,-0.4421129344828458,2.543443616719236
Monaco,-2.359952244322404,-1.0074791858066032,2.6883212572509634
Mongolia,0.0,0.0,0.0
Montenegro,-0.2505470071234891,-0.09490747405163807,1.276072930058945
Morocco,0.024033142822442254,1.0684235667232973,7.730609643322944
Mozambique,0.0,0.0,0.0
Namibia,0.0,0.0,0.0
Nepal,0.0,0.0,0.0
Netherlands,-1.230845360675916,-2.7556725494554017,10.149711688613074
New Zealand,-1.9542499799717885,3.801993805143778,-3.8443914075348924
Nicaragua,-2.5888126692476368,-6.383675651487604,11.069005900287285
Niger,1.3994933107520644,-3.1591448373083955,5.65416366699953
Nigeria,-2.0081914037781474,-1.3695349991203316,3.538350425850662
North Macedonia,-2.3262967815663775,-2.7508748601856423,5.205257519044356
Norway,-4.153286341361125,-3.516450431934531,0.8326785656511847
Oman,1.3064709966632988,1.2059954885107416,-2.1781288649167423
Pakistan,-2.2227783861017003,-1.4337851385180023,1.4732888365977854
Panama,-1.317022581309608,-0.22958235844819658,3.834572064550551
Papua New Guinea,0.0,0.0,0.0
Paraguay,0.8048385790564184,-2.2785374130265357,6.4328692381780606
Peru,-0.3888766180271008,-2.167193354921619,4.086033114929736
Philippines,-0.7217081112148376,0.11817539199955636,-4.0961215415308905
Poland,-3.079728312599827,-0.1167381328234157,4.503498819468746
Portugal,-2.029521711360276,-3.1430743713275655,3.991323643805656
Qatar,3.1587825948021924,3.30554315462473,-6.345347465459861
Romania,-2.318396247135768,-3.1707067399649618,5.901052352492385
Russia,-2.035404704375356,-0.41306953363536825,-1.7551600542859584
Rwanda,0.0,0.0,0.0
Saint Kitts and Nevis,0.0,0.0,0.0
Saint Lucia,0.0,0.0,0.0
Saint Vincent and the Grenadines,0.0,0.0,0.0
San Marino,1.005133913589254,0.9663510824844035,9.927084862736416
Sao Tome and Principe,0.0,0.0,0.0
Saudi Arabia,-1.847861244132025,-0.30792926573126017,-0.47176759624212794
Senegal,-0.2374821604869239,0.54371227896579,-0.5631117933505368
Serbia,-1.447000378099715,-1.9822091758707778,2.431456475707052
Seychelles,0.0,0.0,0.0
Sierra Leone,-1.1721603058134396,-0.10916087260759919,0.7096115868435195
Singapore,2.2279361411175245,2.015197968109579,-6.022954116971333
Slovakia,-0.7347902777036532,1.881706278183466,-2.231998320075038
Slovenia,-4.324768447615997,-4.4784547461613915,4.274269436245226
Somalia,-4.216350334879144,-1.424351112486258,3.81554839265241
South Africa,-3.978943265803777,0.9897995223091522,-0.4455515922435459
South Sudan,0.0,0.0,0.0
Spain,-0.4255014618276356,-0.7672910013241965,10.178209556658866
Sri Lanka,-1.3868916263749873,-1.997678609219734,3.0947907763259317
Sudan,3.460143797301942,5.3057415929467915,14.31804564517964
Suriname,-5.6407665460216245,-3.575387575050211,7.047544078573235
Sweden,-3.553996877136597,-6.45533615977505,7.810194164932765
Switzerland,-2.6341626515163297,-3.1517647358957803,5.614785096519179
Syria,-1.965647145760337,-5.2095745382006164,7.907564177914169
Taiwan*,-1.0599884182634849,0.15816362903264677,-1.1428919404810165
Tanzania,-2.4976825085013683,-3.1895729084209874,5.139489078887907
Thailand,-3.959254135822661,-1.4536266791664527,-0.7682791247813129
Timor-Leste,0.0,0.0,0.0
Togo,-2.3087237524258946,-3.5119097056841886,6.230410815551308
Trinidad and Tobago,-2.6765956536795623,-3.9609246578499113,7.098865366464031
Tunisia,-0.8244249944529005,-1.8926225565287342,5.756528218081942
Turkey,-0.5546909361298742,-0.8470666973386017,3.3481439749746174
US,-2.3811508481761896,-0.48973527019114743,4.981455333067708
Uganda,0.0,0.0,0.0
Ukraine,0.4694983762346508,5.103328739547346,5.835584956317904
United Arab Emirates,0.3446913684022956,1.208902908073528,-1.9304460733641156
United Kingdom,-1.8169979082817382,-2.041899274727447,10.410860644632708
Uruguay,-2.632265082544331,-0.19995697509445984,1.2774697399196582
Uzbekistan,2.9744811742771673,0.9441785768388749,-2.4522166724604566
Venezuela,-2.289248222431977,-2.875641859230503,4.816271406371436
Vietnam,0.0,0.0,0.0
West Bank and Gaza,0.8433160397762287,1.1913837895114523,-1.8055892609972672
Western Sahara,0.0,0.0,0.0
Yemen,0.0,0.0,0.0
Zambia,-3.3577252294587026,-1.9432025720541215,4.020394169195529
Zimbabwe,0.33655828745842886,-5.3876779781023885,11.53509897866649
