Country,IC1,IC2,IC3,IC4,IC5,IC6,IC7,IC8,IC9,IC10
Bolivia,-0.8000157293659328,2.5342135618681687,0.7952285676486024,-3.218859835224539,-1.989358411562912,3.8106562965645585,-10.554479479884634,2.0848071514304443,2.3546021053348714,2.4265798027723333
Bosnia and Herzegovina,-0.13318318711489113,-6.462325382967344,-4.380040793924535,-4.393573172890249,-2.525626949811691,3.7496801895038496,-12.998564610575267,0.5536825507271118,3.23623061068572,3.812504172468767
Botswana,-2.3242587826610572,2.0811523408735444,2.0899493183106523,-2.8805704187114913,-1.668080957082721,-0.9370904346835573,-9.671523837130563,1.5874558265230787,2.0582725667290283,2.3238138640577364
Brazil,0.5807316908111078,-4.90576832917921,-3.985364166734409,-3.676483279342007,-4.463267833680032,3.4731887898832636,-11.565435629329013,-5.796589690335137,3.278199089370496,-2.020022162090817
Brunei,-0.5308269122345873,4.752129300473226,-0.11312947235349186,-5.777411921633131,-3.560167453570665,5.591422356281165,-18.91224500457981,3.526656262733347,4.227266836985962,4.465998827169292
Bulgaria,0.23431604996614844,-5.27107728760407,-4.8040880299906945,-4.7916679335491486,0.957785074449756,3.8369720956821354,-12.849224088764888,-3.47133710759103,3.5196705814245584,-3.7352359560331103
Burkina Faso,0.4398803530795737,-3.689101843360689,-3.1731847548767127,-3.7468262823850593,-2.7942205766718553,2.7228022775649396,-11.297932233655759,-4.009480142913505,2.9042374391239787,1.7024924690324421
Burma,-1.530379305428804,2.254264199191992,2.972607062432338,-3.3606912852032202,-1.91363319801165,1.6105163622891951,-11.128461613483262,1.8506081819927072,2.4073001528601465,2.7349212691339186
Burundi,-4.721134510422144,0.9554907607843697,0.8532559995358351,-1.314988087987861,-0.7583843947748499,-1.4501151905818237,-4.449500799780909,0.732763935086833,0.935448472847294,1.0363954266107276
Cabo Verde,-5.683072393283023,1.6677324720566005,-0.6265021844961638,-3.8094137669182517,-2.228837355424751,0.005987382381877352,-12.382244709975728,2.3003435370814644,2.7611983960218054,2.9968916780728034
Cambodia,2.724521127060575e-15,1.2968762114794238e-15,8.322750147819584e-16,2.5886110154598896e-15,7.826523021201087e-16,-2.2081948684282278e-15,3.075304561919669e-15,-3.8023785132936787e-16,-3.2607092685100865e-15,-1.3934570431469098e-15
Cameroon,1.948113338656332,1.537939853661725,-4.371248117752721,-4.704699031963735,-2.7521429098583847,2.940508781212186,-14.857769469461482,2.7142183667335407,3.442027169544584,3.8573393139649546
Canada,1.960938627108942,-5.0841293838690165,-4.958955308084058,-2.4799170860754165,6.429338838546763,4.837222437608094,-14.119803011458218,-4.089016406154984,4.5713006592427545,-6.234356114381257
Central African Republic,-1.352245655854231e-15,5.736928233726067e-16,7.265847946712105e-16,-3.6689610529104576e-16,-4.908140395504297e-16,3.727944076796572e-18,-3.932648189656284e-16,-3.969983812974167e-16,2.4758445602122305e-16,5.420060915622117e-16
Chad,-1.012935256746734,0.08401546652012078,0.17902568674336028,-0.13068913607192967,-0.0784311419592909,0.060813975347332044,-0.434077020176598,0.07930103146144149,0.09753563540121028,0.09247827096600912
Chile,0.9617430309379397,-7.456273932937186,-7.088063456850145,-5.9078004572218905,-3.690673561895661,6.108649923944744,-17.907116021141743,3.8066739527592643,4.459815113519029,4.643438281818012
China,0.7065754266991452,0.28966375689636364,0.2585147641610625,-0.21331352224668274,-0.2060656263613138,-0.17593034922258644,2.478629729694226,0.21941207958635547,0.3791678833895047,0.3007801191319042
Colombia,0.9458936657757318,-5.893193539241342,-5.616596995752831,-4.343729002974052,-2.704722405206528,4.869711899627442,-13.080316495500245,2.7953445517125775,3.2846689098904567,3.435620553938718
Congo (Brazzaville),-2.359118881662704,2.209200038548703,2.6467700036160178,-3.1974680773601643,-1.8318537146217502,-1.4117604178329068,-10.716704854403828,1.7399519211270895,2.2698747657786327,2.5746022388500633
Congo (Kinshasa),-0.9909519040406501,-4.728254897399632,-2.6376955453537962,-3.30068678034739,-1.8853819308957804,2.0275294085058793,-9.867069927963538,0.5374039821896657,2.4240011168740887,2.8553745065415104
Costa Rica,1.072892248656377,-4.021561339636625,-4.905802789760737,-6.6440764884053864,-3.8531229521716908,5.092947162596465,-19.94454099645286,-2.9777053986030024,4.8555970240248065,5.167036152670717
Cote d'Ivoire,0.676721670014167,4.17103168532391,2.1588415954934135,-5.468472437059107,-3.305877519033392,6.481102742241976,-17.912520163999382,3.350333477865615,3.974599260494725,4.248864788637755
Croatia,1.428702200166314,-7.754389039568997,-5.969672186916517,-5.600604617888236,-3.189693750826574,5.565921407320218,-16.05836309458754,-4.579362556551353,4.108230438663042,4.406544742115808
Cuba,0.7257053193448669,-4.14072209883946,-3.8914652531246694,-4.567514587337745,-3.067389136147552,3.576101169403284,-13.825579715494017,-1.975107201178472,3.4580050916243565,2.846977552266359
Cyprus,-0.33651644158285027,-4.469992005246681,-3.480352120143058,-5.054021087234578,-3.1433735150750417,2.6811265847840864,-15.793929114160589,3.1662132308559667,3.7793458681794947,3.972668934066179
Czechia,0.9908333328617094,-8.874512767497194,-6.842752834049855,-5.02364930466809,-3.2078386395059253,5.3937127001581535,-15.043678304821826,3.30613980505166,3.836300323529975,3.9254489419443392
Denmark,0.3910503727916107,-5.318143052945964,-3.7721347852313594,-5.1578843586547745,-1.8258694593222493,3.1036356567460937,-12.80799878759663,-4.97396518072118,3.565209577582374,-9.131496134385182
Diamond Princess,0.3004717696583367,-3.0246018002902253,-2.592385635358009,4.811733312394057,3.199211284605738,2.2686282281730987,-14.085744949118276,-2.886176518243398,-11.451563967532097,-3.910487798461964
Djibouti,-10.580848144284367,3.618601283866586,2.3951771548562415,-4.6445029526191846,-2.67774885524364,-6.45539642137409,-15.772476261124234,2.4397671641195067,3.264687066424905,3.7352387272827303
Dominica,-2.9253051413198464e-16,-1.3759016157626155e-15,2.0509918995208742e-16,-1.0633360332205617e-16,3.760636524620908e-15,-3.526093558861205e-15,1.000117557269242e-15,-1.7184982680739647e-15,-1.4942473252756286e-16,-3.621525144043718e-15
Dominican Republic,-0.22199511894586618,-5.3111945251305865,-3.5380831716310004,-3.9509272034133076,-3.542805319251959,2.838912284863091,-12.074419326478122,-3.8283540399624716,3.217975618528321,0.44969358981540813
Ecuador,-0.8277061748204173,-4.655651940382307,-3.9126276987910504,-4.567570003023998,-2.691638369401063,3.1734255225515042,-12.620313062018843,-4.429456875759146,3.394508774864198,-3.3079740407302993
Egypt,0.09591888740498562,-3.0778190939152785,-2.539613181493969,0.13021691826060627,5.421847187248992,2.085749373859417,-10.968580697173527,-3.578509914990568,3.72697161384692,-5.1511330164944065
El Salvador,-1.4342544973413511,2.553996961772226,3.111585495127144,-3.7204210148558903,-2.118867277618154,1.6981078428460228,-12.329023452699213,2.0300146919890607,2.662155743885222,3.04498335864349
Equatorial Guinea,-9.70442446605467,0.8937993546047228,1.5691307928487936,-1.4666198830429766,-0.916677584366185,-0.24095957618686786,-4.975916038447886,0.8957158969430569,1.106191055583441,1.092613175243952
Eritrea,5.957887047568089e-16,-2.9828380910571585e-15,-1.3241012983350157e-15,5.237414320219773e-16,2.266520796088929e-16,1.0315645615642196e-16,2.226795629418428e-15,-3.2596502024291863e-15,-3.4090383918657094e-16,-7.41060355533515e-16
Estonia,1.163179067526515,1.0992199456047738,-9.260525984621562,-4.918394013074675,-2.933553274843536,5.818316395382659,-15.071448052498399,2.9710323990241103,3.662530934719093,4.015169068253421
Eswatini,-8.4926428753842,1.253997252157619,1.393670752101015,-1.8800253777676388,-1.1164770385221314,-1.7501416277232758,-6.387971204086906,1.1909890953018079,1.373057539462926,1.4181452225646634
Ethiopia,-2.180180018677071,2.653023589115343,2.136610319375582,-3.476918489238964,-2.0816186359289395,-4.127988927766811,-11.865688128911799,2.048330083758963,2.502110947637721,2.6921140260847767
Fiji,2.4560584214615286e-16,-2.261616857559416e-15,-1.2020495196044777e-15,2.26691391399325e-16,1.0102968428936352e-16,1.2828314210354323e-15,9.933922348541267e-16,-1.3083597718610986e-16,-1.261136518973809e-16,-1.250441318013365e-16
Finland,1.8368914019793243,-9.84700218402134,-5.658524765076384,-5.219965715642808,-2.9536965568469844,4.966596404130513,-15.13366798003462,0.31517689885503003,3.842703319715656,4.5914188598431505
France,0.23386298427579894,-2.5199842038611915,-1.9196171553455452,6.578520697261728,3.333055832358653,1.390936862311168,-6.126851525665373,-2.743887876257933,-6.710083771916429,-4.881446914551538
Gabon,-2.1199509753549077,0.07152895610226956,-0.3873531478806337,-4.9146651247623,-2.7436751001961737,0.5721424887626962,-15.632924278128042,1.470286440240177,3.527616050750945,4.068855327414814
Gambia,-1.6502280695567821,0.4414181645345669,-0.7881974688908266,-2.379055526631421,-1.3941650568454915,0.41767779551165357,-7.654226260290196,1.4091451976651497,1.7247506184444483,1.9128973527887312
Georgia,-0.5431039771639062,3.53848748446192,3.214462994174612,-4.739762634764854,-2.8711188045579075,-4.846007611987074,-16.14680244472488,2.8408671112468507,3.422430361278727,3.613996913604241
Germany,1.432786881893869,-6.449894205321772,-5.233915734397596,-1.5054643368986,8.90999493828291,4.374586872579533,-15.316924113162695,-6.282504691964914,5.3466070625798565,-8.387068475629297
Ghana,-1.9989009466764796,-2.529254606441977,-2.703215787060155,-5.473252747223993,-3.1546256154402847,2.405007481949773,-17.022070563905157,1.8585114224190251,3.986579424911399,4.575172087223653
Greece,0.30938511869608004,-3.9327379580876336,-3.448990994307933,-4.722017327224938,4.948591283166564,2.941709780336188,-12.45891277479821,-4.280988604677805,3.481331203306642,-6.1453854786267526
Grenada,2.881961567351005e-16,-3.153943636935e-17,1.0346177036797388e-16,1.346360258649317e-17,1.246893787661935e-17,3.737635368808993e-16,5.846010311346659e-17,-3.486913051692504e-17,-6.675072110409274e-18,9.054873434215941e-18
Guatemala,-0.45338421208130986,-2.709981497481087,-3.2746548140781595,-4.559452117642337,-3.3145048400961907,3.5641374099287493,-14.020373486686008,-1.6477323060424978,3.500531093888124,1.730050540852631
Guinea,-11.468001417616797,2.1006928920334462,1.9292229246932182,-3.0273970567060644,-1.752728426668113,-3.4692224639216573,-10.225188252992991,1.8669018323731101,2.1553746774515092,2.283748105046243
Guinea-Bissau,-3.759376091691061,0.3059867528833984,0.6491570608517522,-0.501295013605188,-0.3104065149804574,0.16111203833849908,-1.6788401748612667,0.3004468315337904,0.3759687983449028,0.36155677783156465
Guyana,-0.9713393944469201,-2.557735988358186,-1.4476076336739379,-2.7693338828811402,-2.105543655807528,1.5043824284519367,-8.34133154573552,-1.6550255473273279,2.164057513039162,-0.8926905529499302
Haiti,-0.3207919087688275,2.1262602571874365,1.7176901198524472,-2.78086127229935,-1.6749492669492556,-3.2816774693380935,-9.501640072720852,1.67082656312784,2.009006241386491,2.137555439670028
Holy See,4.627679471342889e-16,-3.648553777606889e-17,-1.0123952367292773e-16,7.698253359199876e-17,4.7201571791819673e-17,-3.287916941002571e-17,2.549016884965044e-16,-7.000411123963982e-17,-5.776730739739145e-17,-4.3742451787435835e-17
Honduras,0.6576600212355801,2.22469031960639,-5.415949677251712,-3.1981389911797358,-1.9228364697616729,3.3331652336188067,-9.978519446045013,1.7715030544400752,2.359792166293996,2.610726117191437
Hungary,1.2391227715438795,-3.5259313739025417,-3.8320329160324555,-3.6819981167841176,-2.859651914932833,3.940832089163786,-10.378627153767328,-3.928319210608352,2.9102119063700638,-4.054364912119885
Iceland,0.7326433442644699,-7.407685276675976,-6.172157912554886,-6.9703734116415195,-6.323291260810805,6.783127976805115,-21.599827403766618,-2.2723745473416828,5.705827782537401,-1.2180806197780583
India,-0.012060365903791543,-4.415458796541497,-3.498692280769431,-5.12334242075178,3.5446348437037476,3.204398331675542,-13.965421077282523,-3.7219365757078804,3.797031763152467,-4.763591671316324
Indonesia,-0.11842722530955427,-2.401906696927548,-2.220250192257597,-3.583982577289412,3.174762360390195,1.859555923310605,-9.883824422302872,-1.9736136933688961,2.6853491332763118,-4.059539853461876
Iran,-0.016898789483101116,-1.568296769286128,-1.5284391209282229,4.815075939942883,2.3128894983444046,1.5799164465609834,-10.414540311749878,-1.3097163707284507,-3.2766896318534546,-2.5535624059087154
Iraq,-0.4647033148250203,-1.7969543359363198,-1.694874140755498,1.961929496470134,1.2741707688187813,1.6992972295781141,-11.806622212274345,-1.6976333444167058,3.078378956538812,-2.254868369378284
Ireland,0.8256444968288074,-7.002005072300074,-4.9382471040949945,-5.117204711242214,3.3075060712758537,3.494785020280204,-13.29399633698268,-6.108750701185043,3.8091813076016154,-6.027181273934766
Israel,1.0272781496075152,-9.44419050299672,-6.224217035268678,-6.233427965836792,-3.589714152343058,6.317864376441911,-18.36934172029398,0.7939323017582421,4.603271057416989,5.397370455792037
Italy,0.1217738044946241,-1.6099727000337052,-1.2613532076287708,4.337186120088947,1.890952390099314,0.9859199311820953,-6.8530530501856255,-1.4276185982061975,-7.910355742120519,-2.366758191365948
Jamaica,-2.2109640973440885,-2.9866846993633276,-3.6926094199459927,-4.2991805069709095,-2.531300844090577,2.737243347699508,-12.904145206793267,-1.7581141851502424,3.1639646976957274,3.276778799021552
Japan,0.5021544723746814,-0.8047765438904722,-1.2550368648158992,2.95595560676362,1.852405674273554,0.9304777548288161,-10.291737786249191,-1.0494307928986435,-9.694122641741156,-1.3217541744552446
Jordan,-0.3744209427254195,4.183638706458662,-3.9487853374252224,-4.924203445449948,-2.9990221637198613,4.588282855767826,-15.802076345280446,2.8486312550159236,3.6122178631525843,3.895874528769162
Kazakhstan,-0.4162283130036649,4.277886683058272,-5.944628622866053,-5.734569366009554,-3.234053285819529,5.6941188411498915,-17.901946835915588,1.5154830129198247,4.168978754116762,4.63519503122078
Kenya,0.23709048529239965,2.7740081726260213,-3.78539952404679,-3.966372315529442,-2.3849058981349165,4.822623384830181,-12.567755726038271,2.2725172080616867,2.9247180605621734,3.1993460061321213
"Korea, South",0.32729221122025637,-3.2140208308377045,-2.6348436992455984,6.104542269980756,3.562154587995075,2.304756607498542,-13.560622813847761,-2.8690079293954422,-10.624487992002454,-4.321898043890635
Kosovo,0.7726195470511972,3.279701749966151,-4.5734339591208375,-4.8170820974124515,-2.8806895089144833,6.175353384711774,-15.211899872870152,2.755921080654899,3.5483084607196966,3.886605246958373
Kuwait,2.538586444288106,4.756275687528058,4.09772392174469,-6.252694842884397,-3.795340518571248,-6.724146052895817,-21.326108824394613,3.712914626913166,4.507083430592478,4.788157219519934
Kyrgyzstan,-0.15207530147416,3.3541791638984457,3.9282238502191342,-4.813253725109146,-2.838463469813664,-3.048400158975689,-16.238637264305403,2.7850688118430065,3.443836330848196,3.764603048518961
Laos,2.4516553584896593e-17,-2.016579688646642e-18,-4.2146964236925245e-18,3.2918408657536407e-18,2.044261229307906e-18,-9.877872212158346e-19,1.1030524662521545e-17,-1.9444739907601607e-18,-2.4542092692423036e-18,-2.38656067324929e-18
Latvia,3.0390847918819017,3.7466872796819617,4.568811339627438,-5.413087652731925,-3.2070683437398078,-3.017546422403113,-18.257940239611994,3.177146991040784,3.8825737116042416,4.212726474670762
Lebanon,-0.10101853185073188,-4.74729900609573,-4.07570120415735,-3.8418239476179328,2.61157502240471,2.9894671403019593,-13.934502051890856,-3.30957730526682,4.023736919603019,-3.9143744437892956
Liberia,-1.2786265880865353,1.7704376510768396,1.5138183983607585,-2.353105977314225,-1.4123700694432284,-2.5936109705922266,-8.014990156561922,1.376235821035094,1.6904964606977135,1.8174088237065782
Libya,-1.143656180916238,2.684427165593516,2.9392039590460572,-3.779532510206225,-2.1767894938931223,-2.2422175540103053,-12.706124411788233,2.074692920028616,2.682710050482844,3.031287044914061
Liechtenstein,-0.5721597294869213,3.440341662134521,3.0994789295230154,-4.595248858750178,-2.7843759653136355,-4.749374615111118,-15.663256391268314,2.7515600952870045,3.32049566842292,3.5100868967252885
Lithuania,0.9166653728437162,-6.601558525815186,-4.2290344908917765,-4.994771516153058,-2.8877493942844032,4.774714252166592,-14.902135316322218,0.9949779905790511,3.683458320351597,4.283237167811119
Luxembourg,0.8186762562551309,-5.685460818041497,-5.183232621552578,-5.887152412462975,-3.125082730934948,4.391327718075108,-16.031286267833323,-3.974019266003697,4.302260652491306,-5.087700472538385
MS Zaandam,0.03622458645921502,1.1683847467439643,1.5452917051397408,-1.699200354844325,-0.9599794262210368,0.15125629956238726,-5.659010985859353,0.8472919338566633,1.2083322016466964,1.4241339595519125
Madagascar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Malawi,-2.4396804985932965,1.583051364414059,1.1186148546898689,-2.0289460369960026,-1.1919117387587748,-2.7149270507537877,-6.915197749345647,1.1214594108020388,1.4417511418048012,1.6151995770901109
Malaysia,-0.03320670935254562,-5.201391272192342,-4.5016186183604034,-5.2455097001265605,-5.605354994510807,3.73465173064539,-16.46803219993744,-7.539012768128654,4.469143817325685,-1.2922961243278932
Maldives,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mali,-1.1855227021538521,2.3114968455596356,1.141245393362531,-3.0237881842856353,-1.8336189704024757,2.7936011562163343,-9.949690738729885,1.8819765103979202,2.1986003308140125,2.327152926342454
Malta,-5.00751290073966,3.5400110566138534,2.157159622714631,-4.438744313816813,-2.5866616830952043,-6.5926015817275605,-15.132964997471516,2.3761952396995083,3.127715779073443,3.568862865899944
Mauritania,-0.29612873721452143,1.5939129064762603,1.411505911685649,-2.196450413615788,-1.2936256175567244,1.1951306554065408,-7.276604595853117,1.257417744126578,1.5888456602585306,1.7584918782144867
Mauritius,-0.14048743303832883,-2.8514641762843156,-4.1377826929115376,-4.569204380709125,-2.6671889889304348,2.912688257755797,-14.001046740064174,1.5373032258537824,3.3578934807854544,3.821163615714213
Mexico,1.1151648739238715,-6.381893813940531,-5.161781023730297,-3.8868870288387685,-2.261839868738592,4.380348990879013,-10.810215108546792,-5.4435106061809035,2.8694345855323182,2.9133535438286704
Moldova,0.7122712080843642,-5.756364663752195,-5.787062412185464,-5.094995927899123,-3.6844512851801694,5.032862003048228,-15.17130104102057,-4.18720352639778,3.9381283517934844,2.6455408742633555
Monaco,2.3064836284746706,3.4500416739047215,1.8180703775006744,-4.467663848266167,-2.701639517668085,4.531261256053415,-14.690129592127356,2.6950268352492706,3.2439043366042197,3.4937778362565424
Mongolia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Montenegro,1.574443919700205,-1.1855747369716676,-5.015215991832437,-5.421433369260913,-3.2299918457480175,3.8889357764815,-16.954608634714706,3.3666940931812492,4.008246394818442,4.378200461428591
Morocco,-1.1928586728470418,-4.155445062181226,-2.650478909146102,-3.9173405745175747,0.7752140225744908,2.255306696215494,-11.623526192128557,-3.0180040424745855,3.182827002906546,-3.599768465811526
Mozambique,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Namibia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nepal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Netherlands,0.25405438321464296,-3.256665781741243,-2.5412793645592897,5.172693126085672,6.266539300230641,1.8517136980734585,-9.5785023372814,-3.315039250232567,3.6884117121102165,-5.4299999770877365
New Zealand,4.340879094680651,4.905834556945189,2.6272503770393074,-6.454329633966933,-3.934338511410601,8.779221528157139,-21.121633982370685,4.037489882082362,4.717122774030135,4.984775499933762
Nicaragua,0.766653412088899,1.7180082926324494,-0.20495400673656086,-2.0823331332100126,-1.2525915880941905,1.2577924922914736,-6.811105962737891,1.189884644561565,1.50308018106533,1.6514665983643522
Niger,0.17397441355317297,2.204784797811994,-1.8682607954416675,-4.089296534268096,-2.399436221458337,1.4171236447290045,-13.18744711389821,2.3162188373578956,2.9602129135735282,3.3199625973300435
Nigeria,0.54524399643527,-1.9641410925750253,-5.41164489968461,-4.601741404951106,-2.7454813639150983,5.0817388975858675,-14.163425427561203,2.892931338580317,3.425562569336526,3.742363729373207
North Macedonia,0.15087294679399502,-5.3968307743145445,-5.0448396452513204,-4.133509125859974,-2.574965956294942,3.848313738236322,-12.522298923803298,2.630355191016398,3.1178938629733914,3.2618889136845644
Norway,1.1443421434034808,-7.235235959184997,-5.968003269713055,-6.23630677911174,-2.72368426317612,4.994426253795758,-15.978887968573895,-5.290294754592364,4.435911298750553,-8.288302774278273
Oman,-0.49019476235880094,4.115611074558211,5.098544475127754,-6.003537284907024,-3.403095730684631,2.819755212447381,-19.874135041107596,3.2347335509044584,4.283875744422182,4.938424312628756
Pakistan,0.6150704951378562,-6.146146074045764,-5.471142407302262,-5.542273444264966,-3.2101033667192764,4.3516524026956835,-16.075299907739527,-5.285121436397377,4.061562453925709,4.246284736896243
Panama,0.15773178799937357,-4.835071292471041,-4.15335473777889,-5.436980540672533,1.0242692424797502,3.1529106112580565,-14.636706393991272,-5.184365332123525,3.954719688216564,-4.700685928557448
Papua New Guinea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Paraguay,-0.10923442741387814,-3.130713962064133,-2.2859322483933586,-4.093399598592857,-2.382367778181329,3.190579241840719,-12.547100401762595,1.1125121092970938,3.0029289228636395,3.447786937922678
Peru,-0.44086858474350454,-5.166796292586161,-4.496262838305601,-4.884884946065761,-2.4392774851659174,2.799453938624336,-14.216303663917735,-1.8451722677700089,3.489315461953363,4.277357628951902
Philippines,0.5735212419943269,-1.7317269186609174,-1.6854574963407392,0.3840188761457732,2.832573347423309,2.393652984173297,-8.919054355633854,-1.4130846675838353,0.972395440080525,-1.369400606722034
Poland,0.9544169552003591,-5.460288989415223,-4.979853080932747,-5.36020182770464,1.2034999209602277,4.446704168659293,-13.650616551595457,-4.317648476822342,3.700851991168137,-4.487657548195394
Portugal,0.5189471801469636,-5.251042381251196,-4.279673233984379,-4.406100135363135,-5.104577620444663,3.7571033910877896,-13.86988598562142,-6.707396987491966,3.861602899970628,-1.9071318157679886
Qatar,-2.395460803446714,6.178010537262819,-0.4356274504317423,-7.456533236099023,-4.62433001002369,6.80879851025969,-24.43532165428082,4.603452701769192,5.467978039087458,5.720306923514553
Romania,0.37212377073274594,-5.662042375106859,-4.546656203582,-3.9266975032857236,-2.4738298918327146,3.4773557646790016,-11.909565453075107,2.538235918485489,2.9710357523513693,3.069176718406872
Russia,0.10608862941216286,-7.27991696095164,-6.3561871390626274,-6.514345390350122,-3.758678107953327,4.602729483028474,-19.017257838000713,-4.972642446220154,4.77546281476294,5.0438283674812245
Rwanda,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Saint Kitts and Nevis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Saint Lucia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Saint Vincent and the Grenadines,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
San Marino,-0.8208736656017276,-1.614512048049486,-1.8441030318726825,4.684495624403276,3.149181659187621,1.150683352821804,-9.801833074483632,-1.3760598675215368,2.536861970479094,-3.070752964396113
Sao Tome and Principe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Saudi Arabia,-1.079032261292836,-1.5127008752809428,-7.968440207547203,-5.784525513993081,-3.294584940738178,4.52973296232914,-17.63902921570673,3.617108144681129,4.2358305676701775,4.701234788128951
Senegal,1.0019049513303038,3.6892455675677813,4.95873025333071,-5.375210121359248,-3.004631821868752,0.9759874020161832,-17.847327143542977,2.59466551489336,3.803320108019195,4.558125165365638
Serbia,-0.6026500589317947,-6.002920444072041,-6.406288660270795,-5.345842665550769,-2.5806639428151987,2.9503776677008915,-15.305147891956297,-2.4635126882970533,3.807246308676409,4.784535491776844
Seychelles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
